Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 15:16:09 AST
This table was created on Saturday, 7 February 2026 15:16:24 AST
--------------------------------------

           Data           Time              E             ES              P              S              
          Point            sec     mole/liter     mole/liter     mole/liter     mole/liter              
              
            868      131.88097    1.00001e-06              0     0.09703897   0.0029610296              
            869      132.38583    1.00001e-06              0    0.097154972   0.0028450285              
            870      132.90228    1.00001e-06              0    0.097259973   0.0027400274              
            871      133.42778    1.00001e-06              0    0.097359974   0.0026400264              
            872       133.9741    1.00001e-06              0    0.097483975   0.0025160252              
            873      134.54188    1.00001e-06              0    0.097602976    0.002397024              
            874      135.13851    1.00001e-06              0    0.097715977   0.0022840228              
            875      135.75268    1.00001e-06              0    0.097832978   0.0021670217              
            876      136.39603    1.00001e-06              0    0.097928979   0.0020710207              
            877      137.07274    1.00001e-06              0     0.09804598   0.0019540195              
            878      137.78192    1.00001e-06              0    0.098161982   0.0018380184              
            879      138.51619    1.00001e-06              0    0.098270983   0.0017290173              
            880      139.29331    1.00001e-06              0    0.098390984   0.0016090161              
            881      140.12572    1.00001e-06              0    0.098490985   0.0015090151              
            882      141.00479    1.00001e-06              0    0.098598986    0.001401014              
            883      141.96357    1.00001e-06              0    0.098726987   0.0012730127              
            884      142.99998    1.00001e-06              0    0.098859989   0.0011400114              
            885      144.12995    1.00001e-06              0     0.09896399   0.0010360104              
            886      145.39739    1.00001e-06              0    0.099064991  0.00093500935              
            887      146.81778    1.00001e-06              0    0.099199992    0.000800008              
            888      148.42764    1.00001e-06              0    0.099302993  0.00069700697              
            889      150.33612    1.00001e-06              0    0.099417994  0.00058200582              
            890      152.54836    1.00001e-06              0    0.099524995  0.00047500475              
            891        155.438    1.00001e-06              0    0.099641996  0.00035800358              
            892      159.22169    1.00001e-06              0    0.099730997  0.00026900269              
            893      164.87447    1.00001e-06              0    0.099847998  0.00015200152              
            894      181.17369    1.00001e-06              0       0.099972   2.800028e-05              
            895      200.06819              0    1.00001e-06       0.099997    2.00002e-06              
--------------------------------------              
              
